char_count,word_count,punct_density,cap_ratio,rating,category,label
118,23,0.01680672268907563,0.0,1.0,Books_5,0
201,41,0.019801980198019802,0.0,3.0,Sports_and_Outdoors_5,1
82,17,0.03614457831325301,0.0,4.0,Clothing_Shoes_and_Jewelry_5,1
87,19,0.011363636363636364,0.0,3.0,Pet_Supplies_5,1
433,89,0.020737327188940093,0.0,4.0,Tools_and_Home_Improvement_5,1
474,95,0.029473684210526315,0.0,3.0,Kindle_Store_5,1
125,27,0.023809523809523808,0.0,5.0,Tools_and_Home_Improvement_5,1
1698,323,0.02118893466745144,0.0,5.0,Toys_and_Games_5,0
352,58,0.0226628895184136,0.0,1.0,Tools_and_Home_Improvement_5,0
218,47,0.0273972602739726,0.0,5.0,Clothing_Shoes_and_Jewelry_5,1
131,26,0.045454545454545456,0.0,5.0,Electronics_5,1
935,195,0.045940170940170943,0.0,4.0,Electronics_5,1
87,17,0.022727272727272728,0.0,3.0,Books_5,1
326,65,0.012232415902140673,0.0,5.0,Clothing_Shoes_and_Jewelry_5,0
516,106,0.025145067698259187,0.0,2.0,Home_and_Kitchen_5,0
831,168,0.05048076923076923,0.0,1.0,Sports_and_Outdoors_5,0
113,24,0.05263157894736842,0.0,4.0,Clothing_Shoes_and_Jewelry_5,1
90,15,0.02197802197802198,0.0,4.0,Toys_and_Games_5,0
188,36,0.026455026455026454,0.0,5.0,Toys_and_Games_5,1
916,181,0.029443838604143947,0.0,4.0,Kindle_Store_5,1
234,45,0.01702127659574468,0.0,4.0,Tools_and_Home_Improvement_5,0
1353,264,0.03323485967503693,0.0,5.0,Kindle_Store_5,0
251,56,0.01984126984126984,0.0,5.0,Clothing_Shoes_and_Jewelry_5,1
295,59,0.02027027027027027,0.0,5.0,Electronics_5,0
134,26,0.044444444444444446,0.0,4.0,Clothing_Shoes_and_Jewelry_5,1
716,149,0.029288702928870293,0.0,5.0,Clothing_Shoes_and_Jewelry_5,1
91,18,0.021739130434782608,0.0,5.0,Toys_and_Games_5,1
1445,277,0.01590594744121715,0.0,5.0,Home_and_Kitchen_5,0
152,31,0.026143790849673203,0.0,5.0,Sports_and_Outdoors_5,1
1267,204,0.033123028391167195,0.0,5.0,Toys_and_Games_5,0
198,36,0.08040201005025126,0.0,5.0,Movies_and_TV_5,0
656,130,0.0121765601217656,0.0,5.0,Sports_and_Outdoors_5,1
205,41,0.02912621359223301,0.0,5.0,Pet_Supplies_5,1
344,72,0.028985507246376812,0.0,2.0,Electronics_5,1
224,41,0.022222222222222223,0.0,5.0,Sports_and_Outdoors_5,0
107,18,0.037037037037037035,0.0,5.0,Toys_and_Games_5,0
231,38,0.02586206896551724,0.0,1.0,Home_and_Kitchen_5,0
81,16,0.036585365853658534,0.0,5.0,Pet_Supplies_5,1
233,48,0.021367521367521368,0.0,5.0,Electronics_5,1
92,21,0.021505376344086023,0.0,5.0,Toys_and_Games_5,1
776,150,0.019305019305019305,0.0,5.0,Kindle_Store_5,1
1567,272,0.0625,0.0,5.0,Kindle_Store_5,0
351,70,0.017045454545454544,0.0,4.0,Electronics_5,1
488,90,0.028629856850715747,0.0,5.0,Home_and_Kitchen_5,0
98,17,0.050505050505050504,0.0,5.0,Movies_and_TV_5,1
250,48,0.01593625498007968,0.0,5.0,Clothing_Shoes_and_Jewelry_5,0
245,43,0.02032520325203252,0.0,5.0,Kindle_Store_5,0
498,103,0.03006012024048096,0.0,4.0,Movies_and_TV_5,1
45,8,0.021739130434782608,0.0,5.0,Tools_and_Home_Improvement_5,0
199,38,0.035,0.0,4.0,Tools_and_Home_Improvement_5,0
673,118,0.02373887240356083,0.0,5.0,Kindle_Store_5,0
75,13,0.15789473684210525,0.0,5.0,Movies_and_TV_5,1
450,83,0.031042128603104215,0.0,5.0,Tools_and_Home_Improvement_5,0
1225,232,0.02528548123980424,0.0,5.0,Movies_and_TV_5,0
121,21,0.00819672131147541,0.0,5.0,Sports_and_Outdoors_5,0
80,18,0.037037037037037035,0.0,1.0,Home_and_Kitchen_5,1
211,38,0.02830188679245283,0.0,3.0,Sports_and_Outdoors_5,0
93,19,0.02127659574468085,0.0,2.0,Movies_and_TV_5,1
254,48,0.023529411764705882,0.0,4.0,Pet_Supplies_5,0
850,172,0.03172737955346651,0.0,5.0,Electronics_5,0
130,30,0.015267175572519083,0.0,2.0,Books_5,1
107,22,0.027777777777777776,0.0,5.0,Sports_and_Outdoors_5,0
127,25,0.0234375,0.0,5.0,Toys_and_Games_5,0
144,30,0.020689655172413793,0.0,4.0,Clothing_Shoes_and_Jewelry_5,0
174,35,0.04,0.0,2.0,Tools_and_Home_Improvement_5,0
365,91,0.09016393442622951,0.0,5.0,Kindle_Store_5,1
91,16,0.03260869565217391,0.0,5.0,Pet_Supplies_5,1
181,37,0.027472527472527472,0.0,3.0,Movies_and_TV_5,1
317,63,0.04716981132075472,0.0,2.0,Home_and_Kitchen_5,1
174,35,0.011428571428571429,0.0,5.0,Home_and_Kitchen_5,0
109,22,0.02727272727272727,0.0,5.0,Electronics_5,0
700,133,0.025677603423680456,0.0,5.0,Tools_and_Home_Improvement_5,1
67,11,0.029411764705882353,0.0,5.0,Tools_and_Home_Improvement_5,0
761,151,0.01706036745406824,0.0,5.0,Clothing_Shoes_and_Jewelry_5,0
408,87,0.034229828850855744,0.0,4.0,Clothing_Shoes_and_Jewelry_5,1
371,80,0.01881720430107527,0.0,5.0,Pet_Supplies_5,1
80,15,0.04938271604938271,0.0,5.0,Home_and_Kitchen_5,1
99,20,0.05,0.0,4.0,Kindle_Store_5,0
253,52,0.027559055118110236,0.0,3.0,Pet_Supplies_5,1
210,42,0.023696682464454975,0.0,5.0,Sports_and_Outdoors_5,0
1243,257,0.028938906752411574,0.0,3.0,Pet_Supplies_5,1
376,65,0.021220159151193633,0.0,5.0,Tools_and_Home_Improvement_5,0
571,109,0.038461538461538464,0.0,4.0,Tools_and_Home_Improvement_5,1
350,72,0.02849002849002849,0.0,5.0,Sports_and_Outdoors_5,0
107,19,0.018518518518518517,0.0,1.0,Kindle_Store_5,1
712,140,0.023842917251051893,0.0,5.0,Toys_and_Games_5,1
203,41,0.014705882352941176,0.0,5.0,Clothing_Shoes_and_Jewelry_5,1
1231,234,0.026785714285714284,0.0,4.0,Books_5,1
80,17,0.037037037037037035,0.0,5.0,Sports_and_Outdoors_5,1
80,16,0.037037037037037035,0.0,5.0,Clothing_Shoes_and_Jewelry_5,0
138,30,0.03597122302158273,0.0,5.0,Clothing_Shoes_and_Jewelry_5,0
355,71,0.028089887640449437,0.0,5.0,Pet_Supplies_5,1
557,112,0.02867383512544803,0.0,4.0,Pet_Supplies_5,1
91,18,0.021739130434782608,0.0,4.0,Clothing_Shoes_and_Jewelry_5,0
77,18,0.02564102564102564,0.0,4.0,Clothing_Shoes_and_Jewelry_5,1
134,29,0.014814814814814815,0.0,5.0,Pet_Supplies_5,1
251,44,0.01984126984126984,0.0,1.0,Electronics_5,1
519,97,0.03653846153846154,0.0,1.0,Tools_and_Home_Improvement_5,0
301,57,0.023178807947019868,0.0,3.0,Books_5,0
47,12,0.08333333333333333,0.0,5.0,Toys_and_Games_5,0
46,10,0.0425531914893617,0.0,5.0,Clothing_Shoes_and_Jewelry_5,0
247,47,0.03225806451612903,0.0,5.0,Home_and_Kitchen_5,1
860,164,0.029036004645760744,0.0,5.0,Books_5,1
90,18,0.01098901098901099,0.0,5.0,Toys_and_Games_5,1
131,28,0.007575757575757576,0.0,2.0,Books_5,0
457,96,0.021834061135371178,0.0,4.0,Toys_and_Games_5,1
102,18,0.019417475728155338,0.0,4.0,Home_and_Kitchen_5,0
360,74,0.0332409972299169,0.0,5.0,Clothing_Shoes_and_Jewelry_5,1
1427,282,0.021708683473389355,0.0,5.0,Toys_and_Games_5,0
134,29,0.02962962962962963,0.0,4.0,Books_5,0
515,85,0.02131782945736434,0.0,2.0,Electronics_5,0
67,15,0.029411764705882353,0.0,4.0,Tools_and_Home_Improvement_5,0
89,17,0.06666666666666667,0.0,5.0,Movies_and_TV_5,1
449,80,0.02666666666666667,0.0,5.0,Tools_and_Home_Improvement_5,0
502,87,0.017892644135188866,0.0,5.0,Kindle_Store_5,1
105,18,0.02830188679245283,0.0,5.0,Pet_Supplies_5,0
1333,275,0.029985007496251874,0.0,5.0,Electronics_5,1
254,48,0.023529411764705882,0.0,4.0,Sports_and_Outdoors_5,0
101,21,0.0392156862745098,0.0,5.0,Electronics_5,1
795,170,0.0364321608040201,0.0,4.0,Clothing_Shoes_and_Jewelry_5,1
439,88,0.022727272727272728,0.0,5.0,Books_5,1
89,17,0.022222222222222223,0.0,5.0,Movies_and_TV_5,1
123,22,0.04032258064516129,0.0,4.0,Kindle_Store_5,0
89,19,0.022222222222222223,0.0,2.0,Books_5,1
89,16,0.05555555555555555,0.0,5.0,Sports_and_Outdoors_5,0
120,24,0.01652892561983471,0.0,5.0,Kindle_Store_5,1
399,74,0.025,0.0,5.0,Kindle_Store_5,1
203,41,0.058823529411764705,0.0,4.0,Toys_and_Games_5,0
49,10,0.0,0.0,1.0,Tools_and_Home_Improvement_5,0
307,62,0.02922077922077922,0.0,5.0,Clothing_Shoes_and_Jewelry_5,1
765,136,0.02741514360313316,0.0,5.0,Books_5,0
974,187,0.020512820512820513,0.0,5.0,Toys_and_Games_5,0
174,36,0.02857142857142857,0.0,5.0,Home_and_Kitchen_5,0
126,30,0.015748031496062992,0.0,5.0,Tools_and_Home_Improvement_5,1
97,20,0.02040816326530612,0.0,5.0,Tools_and_Home_Improvement_5,0
370,73,0.0215633423180593,0.0,4.0,Electronics_5,1
75,16,0.02631578947368421,0.0,5.0,Electronics_5,1
383,70,0.03125,0.0,3.0,Sports_and_Outdoors_5,0
782,143,0.033205619412515965,0.0,4.0,Pet_Supplies_5,0
616,123,0.011345218800648298,0.0,5.0,Sports_and_Outdoors_5,0
100,21,0.0297029702970297,0.0,5.0,Home_and_Kitchen_5,1
103,20,0.019230769230769232,0.0,3.0,Kindle_Store_5,1
98,18,0.010101010101010102,0.0,4.0,Kindle_Store_5,1
597,114,0.016722408026755852,0.0,4.0,Kindle_Store_5,0
229,47,0.021739130434782608,0.0,5.0,Sports_and_Outdoors_5,0
709,150,0.02535211267605634,0.0,5.0,Home_and_Kitchen_5,1
727,140,0.016483516483516484,0.0,4.0,Clothing_Shoes_and_Jewelry_5,0
388,83,0.02313624678663239,0.0,5.0,Tools_and_Home_Improvement_5,1
533,103,0.016853932584269662,0.0,4.0,Kindle_Store_5,0
193,37,0.03608247422680412,0.0,5.0,Pet_Supplies_5,0
531,102,0.03383458646616541,0.0,5.0,Home_and_Kitchen_5,0
96,20,0.020618556701030927,0.0,4.0,Sports_and_Outdoors_5,0
370,64,0.026954177897574125,0.0,4.0,Electronics_5,0
104,20,0.02857142857142857,0.0,5.0,Pet_Supplies_5,0
306,54,0.03257328990228013,0.0,5.0,Books_5,1
89,17,0.011111111111111112,0.0,5.0,Electronics_5,1
120,24,0.008264462809917356,0.0,4.0,Toys_and_Games_5,0
88,11,0.033707865168539325,0.0,5.0,Books_5,1
309,51,0.02258064516129032,0.0,5.0,Books_5,0
217,41,0.045871559633027525,0.0,1.0,Tools_and_Home_Improvement_5,1
218,37,0.0228310502283105,0.0,5.0,Home_and_Kitchen_5,1
62,11,0.031746031746031744,0.0,5.0,Sports_and_Outdoors_5,0
85,18,0.023255813953488372,0.0,5.0,Movies_and_TV_5,1
56,10,0.017543859649122806,0.0,5.0,Pet_Supplies_5,0
1035,176,0.029922779922779922,0.0,5.0,Toys_and_Games_5,0
124,21,0.016,0.0,5.0,Kindle_Store_5,0
118,25,0.03361344537815126,0.0,5.0,Movies_and_TV_5,1
209,43,0.0380952380952381,0.0,5.0,Sports_and_Outdoors_5,1
182,34,0.03825136612021858,0.0,5.0,Kindle_Store_5,0
246,43,0.03643724696356275,0.0,5.0,Pet_Supplies_5,0
77,17,0.01282051282051282,0.0,5.0,Clothing_Shoes_and_Jewelry_5,1
449,91,0.028888888888888888,0.0,4.0,Clothing_Shoes_and_Jewelry_5,0
661,129,0.03474320241691843,0.0,5.0,Books_5,1
126,25,0.047244094488188976,0.0,5.0,Pet_Supplies_5,0
386,76,0.023255813953488372,0.0,5.0,Home_and_Kitchen_5,1
406,74,0.04668304668304668,0.0,3.0,Tools_and_Home_Improvement_5,0
198,44,0.01507537688442211,0.0,4.0,Tools_and_Home_Improvement_5,1
482,95,0.043478260869565216,0.0,1.0,Electronics_5,1
229,38,0.021739130434782608,0.0,5.0,Books_5,0
423,91,0.014150943396226415,0.0,5.0,Kindle_Store_5,0
684,137,0.027737226277372264,0.0,4.0,Books_5,1
887,191,0.02252252252252252,0.0,1.0,Home_and_Kitchen_5,1
427,83,0.03271028037383177,0.0,5.0,Home_and_Kitchen_5,1
599,124,0.025,0.0,5.0,Sports_and_Outdoors_5,0
437,89,0.03424657534246575,0.0,1.0,Home_and_Kitchen_5,0
134,32,0.02962962962962963,0.0,4.0,Home_and_Kitchen_5,1
188,35,0.010582010582010581,0.0,5.0,Kindle_Store_5,1
83,17,0.011904761904761904,0.0,5.0,Books_5,1
480,103,0.035343035343035345,0.0,5.0,Tools_and_Home_Improvement_5,1
90,18,0.04395604395604396,0.0,5.0,Clothing_Shoes_and_Jewelry_5,1
356,65,0.01680672268907563,0.0,5.0,Tools_and_Home_Improvement_5,0
387,82,0.023195876288659795,0.0,5.0,Sports_and_Outdoors_5,0
140,26,0.0425531914893617,0.0,5.0,Electronics_5,0
67,13,0.029411764705882353,0.0,4.0,Movies_and_TV_5,0
273,53,0.032846715328467155,0.0,3.0,Kindle_Store_5,1
1313,246,0.0289193302891933,0.0,3.0,Home_and_Kitchen_5,0
202,38,0.034482758620689655,0.0,1.0,Electronics_5,1
311,57,0.028846153846153848,0.0,5.0,Books_5,0
620,127,0.027375201288244767,0.0,4.0,Movies_and_TV_5,1
203,39,0.024509803921568627,0.0,5.0,Kindle_Store_5,0
212,42,0.046948356807511735,0.0,5.0,Clothing_Shoes_and_Jewelry_5,0
538,84,0.059369202226345084,0.0,5.0,Movies_and_TV_5,1
225,41,0.030973451327433628,0.0,1.0,Tools_and_Home_Improvement_5,0
191,43,0.0625,0.0,5.0,Sports_and_Outdoors_5,0
1646,325,0.02671523982999393,0.0,4.0,Electronics_5,0
130,27,0.030534351145038167,0.0,5.0,Sports_and_Outdoors_5,0
153,27,0.03896103896103896,0.0,4.0,Kindle_Store_5,0
171,39,0.03488372093023256,0.0,1.0,Pet_Supplies_5,1
76,15,0.025974025974025976,0.0,5.0,Toys_and_Games_5,1
120,24,0.01652892561983471,0.0,5.0,Tools_and_Home_Improvement_5,1
186,35,0.0213903743315508,0.0,4.0,Kindle_Store_5,1
98,21,0.020202020202020204,0.0,5.0,Home_and_Kitchen_5,1
56,11,0.03508771929824561,0.0,3.0,Movies_and_TV_5,0
246,46,0.008097165991902834,0.0,4.0,Electronics_5,0
56,10,0.017543859649122806,0.0,5.0,Toys_and_Games_5,0
531,90,0.03383458646616541,0.0,5.0,Books_5,0
902,155,0.031007751937984496,0.0,3.0,Movies_and_TV_5,0
120,26,0.008264462809917356,0.0,5.0,Home_and_Kitchen_5,0
449,90,0.017777777777777778,0.0,4.0,Kindle_Store_5,1
118,23,0.025210084033613446,0.0,3.0,Home_and_Kitchen_5,0
124,28,0.032,0.0,5.0,Books_5,0
236,50,0.02109704641350211,0.0,5.0,Books_5,1
189,36,0.015789473684210527,0.0,5.0,Electronics_5,0
96,19,0.0,0.0,5.0,Kindle_Store_5,1
88,19,0.011235955056179775,0.0,5.0,Tools_and_Home_Improvement_5,1
816,159,0.030599755201958383,0.0,5.0,Books_5,0
115,23,0.017241379310344827,0.0,4.0,Kindle_Store_5,0
84,18,0.023529411764705882,0.0,4.0,Toys_and_Games_5,1
141,25,0.02112676056338028,0.0,5.0,Electronics_5,0
148,29,0.026845637583892617,0.0,4.0,Home_and_Kitchen_5,1
89,17,0.044444444444444446,0.0,4.0,Tools_and_Home_Improvement_5,1
427,77,0.028037383177570093,0.0,2.0,Movies_and_TV_5,0
107,14,0.05555555555555555,0.0,5.0,Home_and_Kitchen_5,1
126,26,0.023622047244094488,0.0,4.0,Clothing_Shoes_and_Jewelry_5,0
114,22,0.02608695652173913,0.0,2.0,Clothing_Shoes_and_Jewelry_5,1
621,126,0.03215434083601286,0.0,5.0,Movies_and_TV_5,1
345,54,0.02601156069364162,0.0,3.0,Kindle_Store_5,0
110,22,0.036036036036036036,0.0,3.0,Tools_and_Home_Improvement_5,0
64,15,0.015384615384615385,0.0,4.0,Toys_and_Games_5,1
77,17,0.02564102564102564,0.0,4.0,Clothing_Shoes_and_Jewelry_5,1
160,30,0.037267080745341616,0.0,5.0,Kindle_Store_5,0
71,11,0.05555555555555555,0.0,5.0,Movies_and_TV_5,1
564,110,0.02654867256637168,0.0,5.0,Kindle_Store_5,1
351,64,0.03125,0.0,3.0,Electronics_5,0
300,60,0.016611295681063124,0.0,5.0,Tools_and_Home_Improvement_5,0
445,82,0.020179372197309416,0.0,5.0,Pet_Supplies_5,0
167,34,0.041666666666666664,0.0,3.0,Movies_and_TV_5,1
603,123,0.019867549668874173,0.0,5.0,Books_5,1
362,63,0.01652892561983471,0.0,5.0,Electronics_5,0
87,21,0.022727272727272728,0.0,5.0,Home_and_Kitchen_5,1
110,23,0.02702702702702703,0.0,5.0,Electronics_5,0
457,33,0.17467248908296942,0.0,5.0,Sports_and_Outdoors_5,1
75,16,0.039473684210526314,0.0,5.0,Home_and_Kitchen_5,1
685,140,0.03935860058309038,0.0,4.0,Movies_and_TV_5,1
151,34,0.03289473684210526,0.0,5.0,Sports_and_Outdoors_5,0
313,65,0.03821656050955414,0.0,5.0,Electronics_5,1
291,57,0.023972602739726026,0.0,3.0,Kindle_Store_5,0
87,18,0.022727272727272728,0.0,4.0,Toys_and_Games_5,1
473,94,0.023206751054852322,0.0,3.0,Clothing_Shoes_and_Jewelry_5,0
117,24,0.03389830508474576,0.0,5.0,Clothing_Shoes_and_Jewelry_5,0
116,23,0.06837606837606838,0.0,5.0,Toys_and_Games_5,0
129,22,0.015384615384615385,0.0,4.0,Kindle_Store_5,0
96,20,0.020618556701030927,0.0,5.0,Clothing_Shoes_and_Jewelry_5,0
76,17,0.03896103896103896,0.0,5.0,Electronics_5,1
120,26,0.03305785123966942,0.0,4.0,Home_and_Kitchen_5,1
674,133,0.016296296296296295,0.0,5.0,Kindle_Store_5,0
107,23,0.037037037037037035,0.0,5.0,Tools_and_Home_Improvement_5,1
55,9,0.05357142857142857,0.0,5.0,Clothing_Shoes_and_Jewelry_5,0
145,32,0.02054794520547945,0.0,5.0,Pet_Supplies_5,1
393,85,0.027918781725888325,0.0,5.0,Pet_Supplies_5,1
1126,231,0.022182786157941437,0.0,5.0,Tools_and_Home_Improvement_5,0
184,35,0.02702702702702703,0.0,5.0,Books_5,1
154,33,0.025806451612903226,0.0,4.0,Pet_Supplies_5,1
199,38,0.03,0.0,5.0,Clothing_Shoes_and_Jewelry_5,1
773,141,0.01808785529715762,0.0,5.0,Kindle_Store_5,0
79,12,0.0875,0.0,4.0,Books_5,1
92,18,0.03225806451612903,0.0,4.0,Movies_and_TV_5,1
627,123,0.020700636942675158,0.0,4.0,Movies_and_TV_5,0
175,28,0.022727272727272728,0.0,5.0,Electronics_5,0
64,13,0.015384615384615385,0.0,5.0,Tools_and_Home_Improvement_5,0
546,108,0.02010968921389397,0.0,4.0,Home_and_Kitchen_5,1
486,91,0.039014373716632446,0.0,1.0,Books_5,0
379,73,0.034210526315789476,0.0,5.0,Sports_and_Outdoors_5,0
184,36,0.06486486486486487,0.0,5.0,Tools_and_Home_Improvement_5,0
90,16,0.08791208791208792,0.0,5.0,Pet_Supplies_5,0
851,176,0.03755868544600939,0.0,5.0,Books_5,1
68,15,0.043478260869565216,0.0,1.0,Books_5,1
1418,255,0.03382663847780127,0.0,5.0,Kindle_Store_5,0
852,146,0.026963657678780773,0.0,4.0,Sports_and_Outdoors_5,0
95,20,0.03125,0.0,5.0,Clothing_Shoes_and_Jewelry_5,1
124,21,0.032,0.0,2.0,Tools_and_Home_Improvement_5,1
237,37,0.06302521008403361,0.0,5.0,Toys_and_Games_5,0
191,33,0.010416666666666666,0.0,4.0,Books_5,0
1036,203,0.027965284474445518,0.0,3.0,Home_and_Kitchen_5,0
168,29,0.03550295857988166,0.0,5.0,Kindle_Store_5,0
109,22,0.02727272727272727,0.0,5.0,Books_5,0
460,86,0.01735357917570499,0.0,5.0,Kindle_Store_5,0
592,116,0.03035413153456998,0.0,3.0,Clothing_Shoes_and_Jewelry_5,0
54,10,0.03636363636363636,0.0,5.0,Sports_and_Outdoors_5,0
502,90,0.017892644135188866,0.0,5.0,Clothing_Shoes_and_Jewelry_5,0
270,48,0.033210332103321034,0.0,5.0,Books_5,0
313,64,0.012738853503184714,0.0,5.0,Tools_and_Home_Improvement_5,1
81,18,0.012195121951219513,0.0,5.0,Home_and_Kitchen_5,1
81,16,0.036585365853658534,0.0,5.0,Tools_and_Home_Improvement_5,1
295,54,0.02364864864864865,0.0,5.0,Movies_and_TV_5,0
258,58,0.02702702702702703,0.0,4.0,Sports_and_Outdoors_5,1
2304,306,0.08893709327548807,0.0,4.0,Pet_Supplies_5,0
90,16,0.02197802197802198,0.0,1.0,Home_and_Kitchen_5,1
234,46,0.02553191489361702,0.0,5.0,Pet_Supplies_5,0
110,23,0.02702702702702703,0.0,5.0,Kindle_Store_5,1
78,15,0.05063291139240506,0.0,5.0,Books_5,1
185,36,0.03225806451612903,0.0,3.0,Tools_and_Home_Improvement_5,1
182,40,0.01092896174863388,0.0,5.0,Electronics_5,1
140,24,0.02127659574468085,0.0,5.0,Books_5,1
631,116,0.03639240506329114,0.0,5.0,Movies_and_TV_5,0
276,54,0.036101083032490974,0.0,5.0,Electronics_5,0
94,18,0.021052631578947368,0.0,3.0,Home_and_Kitchen_5,1
732,123,0.05184174624829468,0.0,5.0,Books_5,0
340,68,0.03225806451612903,0.0,5.0,Books_5,0
414,76,0.03614457831325301,0.0,4.0,Clothing_Shoes_and_Jewelry_5,0
159,31,0.04375,0.0,5.0,Toys_and_Games_5,0
1524,287,0.03081967213114754,0.0,2.0,Pet_Supplies_5,0
456,33,0.17286652078774617,0.0,5.0,Sports_and_Outdoors_5,1
59,11,0.06666666666666667,0.0,5.0,Books_5,1
409,87,0.01951219512195122,0.0,5.0,Home_and_Kitchen_5,1
267,44,0.026119402985074626,0.0,5.0,Books_5,0
1484,274,0.03164983164983165,0.0,4.0,Clothing_Shoes_and_Jewelry_5,0
339,66,0.03823529411764706,0.0,4.0,Clothing_Shoes_and_Jewelry_5,0
1275,245,0.032915360501567396,0.0,4.0,Books_5,0
141,24,0.014084507042253521,0.0,4.0,Electronics_5,0
73,13,0.02702702702702703,0.0,5.0,Sports_and_Outdoors_5,0
674,128,0.023703703703703703,0.0,5.0,Tools_and_Home_Improvement_5,0
110,19,0.009009009009009009,0.0,5.0,Tools_and_Home_Improvement_5,0
149,25,0.02,0.0,5.0,Toys_and_Games_5,1
399,80,0.04,0.0,5.0,Electronics_5,0
1992,335,0.03161063723030607,0.0,5.0,Books_5,0
225,43,0.022123893805309734,0.0,5.0,Kindle_Store_5,0
154,28,0.01935483870967742,0.0,5.0,Home_and_Kitchen_5,1
265,49,0.02631578947368421,0.0,5.0,Kindle_Store_5,1
110,20,0.02702702702702703,0.0,5.0,Clothing_Shoes_and_Jewelry_5,1
171,31,0.01744186046511628,0.0,5.0,Books_5,0
106,21,0.028037383177570093,0.0,4.0,Clothing_Shoes_and_Jewelry_5,0
221,43,0.03153153153153153,0.0,5.0,Toys_and_Games_5,1
172,32,0.011560693641618497,0.0,5.0,Toys_and_Games_5,0
76,14,0.03896103896103896,0.0,5.0,Books_5,1
394,84,0.020253164556962026,0.0,5.0,Sports_and_Outdoors_5,1
175,36,0.028409090909090908,0.0,1.0,Electronics_5,1
77,18,0.02564102564102564,0.0,5.0,Toys_and_Games_5,1
1905,346,0.04249737670514166,0.0,2.0,Clothing_Shoes_and_Jewelry_5,0
103,19,0.028846153846153848,0.0,4.0,Books_5,0
84,16,0.023529411764705882,0.0,5.0,Pet_Supplies_5,0
77,16,0.02564102564102564,0.0,2.0,Pet_Supplies_5,1
82,16,0.03614457831325301,0.0,5.0,Pet_Supplies_5,1
84,18,0.07058823529411765,0.0,2.0,Sports_and_Outdoors_5,0
118,25,0.01680672268907563,0.0,3.0,Clothing_Shoes_and_Jewelry_5,1
118,23,0.008403361344537815,0.0,3.0,Books_5,0
141,27,0.035211267605633804,0.0,4.0,Clothing_Shoes_and_Jewelry_5,0
154,29,0.025806451612903226,0.0,4.0,Movies_and_TV_5,0
203,44,0.014705882352941176,0.0,4.0,Pet_Supplies_5,1
108,20,0.05504587155963303,0.0,4.0,Kindle_Store_5,0
180,41,0.03314917127071823,0.0,5.0,Electronics_5,1
108,20,0.027522935779816515,0.0,2.0,Books_5,1
1932,298,0.05225038799793068,0.0,4.0,Tools_and_Home_Improvement_5,0
146,27,0.027210884353741496,0.0,5.0,Books_5,1
62,13,0.031746031746031744,0.0,5.0,Toys_and_Games_5,0
352,59,0.025495750708215296,0.0,5.0,Kindle_Store_5,0
53,12,0.037037037037037035,0.0,5.0,Pet_Supplies_5,0
1681,295,0.019024970273483946,0.0,3.0,Movies_and_TV_5,0
1019,179,0.0392156862745098,0.0,1.0,Books_5,0
55,11,0.03571428571428571,0.0,5.0,Tools_and_Home_Improvement_5,0
1571,310,0.02989821882951654,0.0,4.0,Clothing_Shoes_and_Jewelry_5,0
108,20,0.01834862385321101,0.0,5.0,Sports_and_Outdoors_5,1
1036,210,0.02700096432015429,0.0,5.0,Toys_and_Games_5,1
202,41,0.034482758620689655,0.0,5.0,Home_and_Kitchen_5,1
92,13,0.043010752688172046,0.0,5.0,Pet_Supplies_5,1
180,37,0.022099447513812154,0.0,5.0,Toys_and_Games_5,0
52,11,0.018867924528301886,0.0,4.0,Electronics_5,0
270,54,0.014760147601476014,0.0,3.0,Kindle_Store_5,1
184,39,0.021621621621621623,0.0,5.0,Books_5,1
82,16,0.04819277108433735,0.0,5.0,Electronics_5,1
446,89,0.040268456375838924,0.0,4.0,Books_5,1
314,62,0.025396825396825397,0.0,5.0,Home_and_Kitchen_5,0
419,88,0.030952380952380953,0.0,5.0,Electronics_5,1
121,23,0.01639344262295082,0.0,5.0,Toys_and_Games_5,0
215,39,0.018518518518518517,0.0,5.0,Tools_and_Home_Improvement_5,0
1446,281,0.03800967519004837,0.0,3.0,Pet_Supplies_5,0
97,19,0.01020408163265306,0.0,5.0,Electronics_5,1
311,56,0.20833333333333334,0.0,5.0,Electronics_5,1
175,35,0.022727272727272728,0.0,5.0,Electronics_5,0
1153,234,0.03119584055459272,0.0,5.0,Books_5,1
98,17,0.020202020202020204,0.0,5.0,Tools_and_Home_Improvement_5,1
87,17,0.03409090909090909,0.0,5.0,Tools_and_Home_Improvement_5,1
71,14,0.013888888888888888,0.0,5.0,Sports_and_Outdoors_5,0
317,57,0.0440251572327044,0.0,5.0,Electronics_5,1
181,29,0.04395604395604396,0.0,5.0,Movies_and_TV_5,0
1336,270,0.02692595362752431,0.0,4.0,Toys_and_Games_5,1
488,93,0.02044989775051125,0.0,5.0,Electronics_5,0
132,21,0.045112781954887216,0.0,5.0,Kindle_Store_5,0
843,160,0.023696682464454975,0.0,5.0,Pet_Supplies_5,0
1469,283,0.027891156462585033,0.0,5.0,Sports_and_Outdoors_5,0
286,57,0.013937282229965157,0.0,5.0,Electronics_5,0
294,52,0.030508474576271188,0.0,2.0,Home_and_Kitchen_5,0
105,21,0.03773584905660377,0.0,4.0,Kindle_Store_5,1
53,12,0.037037037037037035,0.0,5.0,Sports_and_Outdoors_5,0
